ticker,exchange,assetType,priceCurrency,startDate,endDate
ORGO,NASDAQ,Stock,USD,1/5/17,8/11/20
ORGOW,NASDAQ,Stock,USD,1/5/17,8/29/19
CNDT,NASDAQ,Stock,USD,1/3/17,8/11/20
PARN,NASDAQ,Stock,USD,1/3/17,1/11/17
VNR,NASDAQ,Stock,USD,1/3/17,2/10/17
INSE,NASDAQ,Stock,USD,12/29/16,8/11/20
VVPR,NASDAQ,Stock,USD,12/29/16,8/11/20
HEBT,NASDAQ,Stock,USD,12/27/16,8/11/20
BMLP,NASDAQ,Stock,USD,12/21/16,8/11/20
PHIOW,NASDAQ,Stock,USD,12/21/16,8/11/20
CKPT,NASDAQ,Stock,USD,12/19/16,8/11/20
YTRA,NASDAQ,Stock,USD,12/19/16,8/11/20
TRVG,NASDAQ,Stock,USD,12/16/16,8/11/20
TIG,NASDAQ,Stock,USD,12/15/16,8/11/20
SNGXW,NASDAQ,Stock,USD,12/13/16,8/11/20
ICHR,NASDAQ,Stock,USD,12/9/16,8/11/20
SHIPW,NASDAQ,Stock,USD,12/8/16,8/11/20
SNES,NASDAQ,Stock,USD,12/8/16,8/11/20
LEXEB,NASDAQ,Stock,USD,12/7/16,7/26/19
POLA,NASDAQ,Stock,USD,12/7/16,8/11/20
AVCO,NASDAQ,Stock,USD,12/6/16,8/11/20
MACQ,NASDAQ,Stock,USD,12/6/16,7/26/18
PRTH,NASDAQ,Stock,USD,12/6/16,8/11/20
GECXU,NASDAQ,Stock,USD,12/1/16,1/3/17
RILYL,NASDAQ,Stock,USD,11/22/16,1/30/20
GTYH,NASDAQ,Stock,USD,11/18/16,8/11/20
MTFB,NASDAQ,Stock,USD,11/18/16,12/16/19
MTFBW,NASDAQ,Stock,USD,11/18/16,12/16/19
PVAC,NASDAQ,Stock,USD,11/15/16,8/11/20
SCAC,NASDAQ,Stock,USD,11/15/16,3/29/19
SCACW,NASDAQ,Stock,USD,11/15/16,3/29/19
MACQW,NASDAQ,Stock,USD,11/14/16,7/24/18
GRWG,NASDAQ,Stock,USD,11/11/16,8/11/20
GECC,NASDAQ,Stock,USD,11/4/16,8/11/20
LEXEA,NASDAQ,Stock,USD,11/4/16,7/26/19
SND,NASDAQ,Stock,USD,11/4/16,8/11/20
GDS,NASDAQ,Stock,USD,11/2/16,8/11/20
BL,NASDAQ,Stock,USD,10/28/16,8/11/20
PHUN,NASDAQ,Stock,USD,10/28/16,8/11/20
QTNA,NASDAQ,Stock,USD,10/28/16,6/18/19
GTYHU,NASDAQ,Stock,USD,10/27/16,2/19/19
RARX,NASDAQ,Stock,USD,10/26/16,4/2/20
PBCTP,NASDAQ,Stock,USD,10/25/16,8/11/20
FRTA,NASDAQ,Stock,USD,10/20/16,8/11/20
IRTC,NASDAQ,Stock,USD,10/20/16,8/11/20
CRSP,NASDAQ,Stock,USD,10/19/16,8/11/20
ESDI,NASDAQ,Stock,USD,10/18/16,1/3/18
TUSK,NASDAQ,Stock,USD,10/14/16,8/11/20
PHUNW,NASDAQ,Stock,USD,10/13/16,8/11/20
BCTF,NASDAQ,Stock,USD,10/12/16,8/11/20
INBKL,NASDAQ,Stock,USD,10/12/16,8/11/20
XOG,NASDAQ,Stock,USD,10/12/16,6/24/20
AHPAU,NASDAQ,Stock,USD,10/11/16,10/30/18
AZRX,NASDAQ,Stock,USD,10/11/16,8/11/20
MRAM,NASDAQ,Stock,USD,10/7/16,8/11/20
COUP,NASDAQ,Stock,USD,10/6/16,8/11/20
MIII,NASDAQ,Stock,USD,10/6/16,3/27/18
OBLN,NASDAQ,Stock,USD,10/6/16,8/11/20
WORX,NASDAQ,Stock,USD,10/6/16,8/11/20
NTNX,NASDAQ,Stock,USD,9/30/16,8/11/20
FLGT,NASDAQ,Stock,USD,9/29/16,8/11/20
TRHC,NASDAQ,Stock,USD,9/29/16,8/11/20
TYHT,NASDAQ,Stock,USD,9/28/16,8/11/20
ACGLP,NASDAQ,Stock,USD,9/23/16,8/11/20
ACIU,NASDAQ,Stock,USD,9/23/16,8/11/20
APTI,NASDAQ,Stock,USD,9/23/16,1/10/19
GSUM,NASDAQ,Stock,USD,9/23/16,8/11/20
CSTR,NASDAQ,Stock,USD,9/22/16,8/11/20
GAINM,NASDAQ,Stock,USD,9/21/16,8/11/20
NOVN,NASDAQ,Stock,USD,9/21/16,8/11/20
TTD,NASDAQ,Stock,USD,9/21/16,8/11/20
WHLRD,NASDAQ,Stock,USD,9/21/16,8/11/20
EVBG,NASDAQ,Stock,USD,9/16/16,8/11/20
SCACU,NASDAQ,Stock,USD,9/16/16,3/29/19
CPAA,NASDAQ,Stock,USD,9/15/16,8/11/20
CPAAW,NASDAQ,Stock,USD,9/15/16,8/11/20
NBLX,NASDAQ,Stock,USD,9/15/16,8/11/20
MACQU,NASDAQ,Stock,USD,9/14/16,7/26/18
PRTHU,NASDAQ,Stock,USD,9/14/16,8/11/20
WTRHW,NASDAQ,Stock,USD,9/7/16,3/15/19
SNDE,NASDAQ,Stock,USD,9/2/16,8/11/20
ZBZZT,NASDAQ,Stock,USD,8/31/16,8/11/20
MIIIW,NASDAQ,Stock,USD,8/30/16,3/27/18
ZAZZT,NASDAQ,Stock,USD,8/30/16,8/11/20
SOHOB,NASDAQ,Stock,USD,8/29/16,8/11/20
ZCZZT,NASDAQ,Stock,USD,8/26/16,8/11/20
HBANN,NASDAQ,Stock,USD,8/19/16,8/11/20
STLRU,NASDAQ,Stock,USD,8/19/16,10/25/18
WTRH,NASDAQ,Stock,USD,8/18/16,8/11/20
AIRG,NASDAQ,Stock,USD,8/12/16,8/11/20
LANDP,NASDAQ,Stock,USD,8/12/16,8/11/20
MEDP,NASDAQ,Stock,USD,8/11/16,8/11/20
PTGX,NASDAQ,Stock,USD,8/11/16,8/11/20
ATOM,NASDAQ,Stock,USD,8/5/16,8/11/20
NRBO,NASDAQ,Stock,USD,8/5/16,8/11/20
FHB,NASDAQ,Stock,USD,8/4/16,8/11/20
LMRKO,NASDAQ,Stock,USD,8/4/16,8/11/20
ONTXW,NASDAQ,Stock,USD,8/3/16,8/11/20
PAVMW,NASDAQ,Stock,USD,8/1/16,8/11/20
APOP,NASDAQ,Stock,USD,7/29/16,8/11/20
APOPW,NASDAQ,Stock,USD,7/29/16,8/11/20
TLND,NASDAQ,Stock,USD,7/29/16,8/11/20
KNSL,NASDAQ,Stock,USD,7/28/16,8/11/20
PAVM,NASDAQ,Stock,USD,7/28/16,8/11/20
TCMD,NASDAQ,Stock,USD,7/28/16,8/11/20
SRTS,NASDAQ,Stock,USD,7/26/16,8/11/20
MYSZ,NASDAQ,Stock,USD,7/25/16,8/11/20
SRTSW,NASDAQ,Stock,USD,7/25/16,6/4/20
CHUBA,NASDAQ,Stock,USD,7/22/16,5/21/18
CHUBK,NASDAQ,Stock,USD,7/22/16,5/21/18
TPIC,NASDAQ,Stock,USD,7/22/16,8/11/20
PI,NASDAQ,Stock,USD,7/21/16,8/11/20
APVO,NASDAQ,Stock,USD,7/20/16,8/11/20
BOLD,NASDAQ,Stock,USD,7/20/16,1/15/20
CFCOW,NASDAQ,Stock,USD,7/20/16,11/30/17
CPAAU,NASDAQ,Stock,USD,7/15/16,8/11/20
RNVAZ,NASDAQ,Stock,USD,7/14/16,10/24/17
BPRN,NASDAQ,Stock,USD,7/12/16,8/11/20
CRON,NASDAQ,Stock,USD,7/12/16,8/11/20
TALL,NASDAQ,Stock,USD,7/11/16,3/21/17
MSDI,NASDAQ,Stock,USD,7/8/16,1/31/18
MSDIW,NASDAQ,Stock,USD,7/8/16,1/31/18
NMTR,NASDAQ,Stock,USD,7/8/16,8/11/20
MIIIU,NASDAQ,Stock,USD,7/7/16,3/27/18
ERYP,NASDAQ,Stock,USD,7/5/16,8/11/20
RNDB,NASDAQ,Stock,USD,7/1/16,8/11/20
HONE,NASDAQ,Stock,USD,6/30/16,8/11/20
NGHCN,NASDAQ,Stock,USD,6/30/16,8/11/20
SYRS,NASDAQ,Stock,USD,6/30/16,8/11/20
WVVIP,NASDAQ,Stock,USD,6/29/16,8/11/20
BOKFL,NASDAQ,Stock,USD,6/28/16,8/11/20
ATTY,NASDAQ,Stock,USD,6/22/16,7/3/17
SELB,NASDAQ,Stock,USD,6/22/16,8/11/20
ONSIZ,NASDAQ,Stock,USD,6/20/16,5/16/18
OTLKW,NASDAQ,Stock,USD,6/20/16,8/11/20
CYTXW,NASDAQ,Stock,USD,6/15/16,12/14/18
MINDP,NASDAQ,Stock,USD,6/14/16,8/11/20
OTLK,NASDAQ,Stock,USD,6/14/16,8/11/20
PROF,NASDAQ,Stock,USD,6/9/16,8/11/20
GOODM,NASDAQ,Stock,USD,6/6/16,8/11/20
SRTSU,NASDAQ,Stock,USD,6/3/16,7/25/16
CLSD,NASDAQ,Stock,USD,6/2/16,8/11/20
MBRX,NASDAQ,Stock,USD,6/2/16,8/11/20
NH,NASDAQ,Stock,USD,6/2/16,8/11/20
OPINI,NASDAQ,Stock,USD,5/31/16,8/11/20
LCAHU,NASDAQ,Stock,USD,5/26/16,8/11/20
RETA,NASDAQ,Stock,USD,5/26/16,8/11/20
MSBI,NASDAQ,Stock,USD,5/24/16,8/11/20
IBKCO,NASDAQ,Stock,USD,5/23/16,7/1/20
CFCOU,NASDAQ,Stock,USD,5/20/16,11/30/17
MRUS,NASDAQ,Stock,USD,5/19/16,8/11/20
BATRR,NASDAQ,Stock,USD,5/18/16,6/17/16
PLSE,NASDAQ,Stock,USD,5/18/16,8/11/20
PZRX,NASDAQ,Stock,USD,5/18/16,2/2/18
ACIA,NASDAQ,Stock,USD,5/13/16,8/11/20
ONSIU,NASDAQ,Stock,USD,5/12/16,6/20/16
NTLA,NASDAQ,Stock,USD,5/6/16,8/11/20
SBPH,NASDAQ,Stock,USD,5/6/16,8/11/20
VTGN,NASDAQ,Stock,USD,5/6/16,8/11/20
ABGBY,NASDAQ,Stock,USD,5/2/16,5/13/16
MFINL,NASDAQ,Stock,USD,5/2/16,8/11/20
ULH,NASDAQ,Stock,USD,5/2/16,8/11/20
GWRS,NASDAQ,Stock,USD,4/28/16,8/11/20
PAVMU,NASDAQ,Stock,USD,4/28/16,7/27/16
RRR,NASDAQ,Stock,USD,4/27/16,8/11/20
YIN,NASDAQ,Stock,USD,4/27/16,8/11/20
JSYNR,NASDAQ,Stock,USD,4/26/16,6/19/19
PECK,NASDAQ,Stock,USD,4/26/16,8/11/20
NEWTL,NASDAQ,Stock,USD,4/25/16,3/22/18
SCWX,NASDAQ,Stock,USD,4/22/16,8/11/20
LSXMB,NASDAQ,Stock,USD,4/21/16,8/11/20
CLRBZ,NASDAQ,Stock,USD,4/20/16,8/11/20
CDEVW,NASDAQ,Stock,USD,4/19/16,4/10/17
BATRA,NASDAQ,Stock,USD,4/18/16,8/11/20
BATRK,NASDAQ,Stock,USD,4/18/16,8/11/20
LSXMA,NASDAQ,Stock,USD,4/18/16,8/11/20
LSXMK,NASDAQ,Stock,USD,4/18/16,8/11/20
CDEV,NASDAQ,Stock,USD,4/15/16,8/11/20
IILGV,NASDAQ,Stock,USD,4/11/16,5/20/16
VKTXW,NASDAQ,Stock,USD,4/8/16,8/11/20
AGLE,NASDAQ,Stock,USD,4/7/16,8/11/20
DTSS,NASDAQ,Stock,USD,4/6/16,8/11/20
LMRKP,NASDAQ,Stock,USD,4/1/16,8/11/20
KLRE,NASDAQ,Stock,USD,3/31/16,4/27/17
KLREW,NASDAQ,Stock,USD,3/29/16,4/27/17
ROSEW,NASDAQ,Stock,USD,3/29/16,7/31/20
HBANO,NASDAQ,Stock,USD,3/28/16,8/11/20
CRVS,NASDAQ,Stock,USD,3/23/16,8/11/20
CBMXW,NASDAQ,Stock,USD,3/21/16,11/14/17
HCM,NASDAQ,Stock,USD,3/17/16,8/11/20
FSFF,NASDAQ,Stock,USD,3/16/16,12/4/18
FUSN,NASDAQ,Stock,USD,3/14/16,8/11/20
KLREU,NASDAQ,Stock,USD,3/11/16,4/25/17
ROSEU,NASDAQ,Stock,USD,3/11/16,8/5/20
EBAYL,NASDAQ,Stock,USD,3/10/16,8/11/20
BOFIL,NASDAQ,Stock,USD,3/4/16,9/28/18
DRIOW,NASDAQ,Stock,USD,3/4/16,8/11/20
NMRD,NASDAQ,Stock,USD,3/4/16,8/11/20
JSYNU,NASDAQ,Stock,USD,3/3/16,6/19/19
SNDX,NASDAQ,Stock,USD,3/3/16,8/11/20
SRAQU,NASDAQ,Stock,USD,2/23/16,10/12/16
DHCNL,NASDAQ,Stock,USD,2/22/16,8/11/20
AVXS,NASDAQ,Stock,USD,2/11/16,5/15/18
PTI,NASDAQ,Stock,USD,2/11/16,8/11/20
ARLZ,NASDAQ,Stock,USD,2/8/16,8/21/18
BGNE,NASDAQ,Stock,USD,2/3/16,8/11/20
EDIT,NASDAQ,Stock,USD,2/3/16,8/11/20
CLSK,NASDAQ,Stock,USD,1/29/16,8/11/20
ZVZZC,NASDAQ,Stock,USD,1/29/16,8/11/20
GMBL,NASDAQ,Stock,USD,1/26/16,8/11/20
RMBL,NASDAQ,Stock,USD,1/22/16,8/11/20
LMB,NASDAQ,Stock,USD,1/21/16,8/11/20
IMCL,NASDAQ,Stock,USD,1/19/16,10/5/18
ZXYZ-A,NASDAQ,Stock,USD,1/19/16,8/11/20
AMBTQ,NASDAQ,Stock,USD,1/12/16,6/18/18
HDRAR,NASDAQ,Stock,USD,1/12/16,1/4/17
HDRAU,NASDAQ,Stock,USD,1/12/16,1/4/17
CADTR,NASDAQ,Stock,USD,1/11/16,7/7/16
NYNYR,NASDAQ,Stock,USD,1/11/16,2/8/16
ACME,NASDAQ,Stock,USD,1/8/16,1/11/17
CADTU,NASDAQ,Stock,USD,1/8/16,7/7/16
HDRA,NASDAQ,Stock,USD,1/8/16,1/4/17
PBBI,NASDAQ,Stock,USD,1/8/16,4/30/20
RPRXW,NASDAQ,Stock,USD,1/8/16,2/11/16
SGYPU,NASDAQ,Stock,USD,1/8/16,12/12/16
SPI,NASDAQ,Stock,USD,1/8/16,8/11/20
NNDM,NASDAQ,Stock,USD,1/7/16,8/11/20
CDORP,NASDAQ,Stock,USD,1/6/16,4/22/16
PRGNL,NASDAQ,Stock,USD,1/6/16,6/16/16
GMET,NASDAQ,Stock,USD,1/5/16,12/21/18
HDRAW,NASDAQ,Stock,USD,1/5/16,1/4/17
SNKTY,NASDAQ,Stock,USD,1/5/16,3/3/16
TFSCR,NASDAQ,Stock,USD,1/5/16,7/19/16
TFSCU,NASDAQ,Stock,USD,1/5/16,7/19/16
WLTW,NASDAQ,Stock,USD,1/5/16,8/11/20
ABCW,NASDAQ,Stock,USD,1/4/16,5/9/16
ABGB,NASDAQ,Stock,USD,1/4/16,5/5/16
ABILW,NASDAQ,Stock,USD,1/4/16,4/7/16
ADVM,NASDAQ,Stock,USD,1/4/16,8/11/20
AFFX,NASDAQ,Stock,USD,1/4/16,4/1/16
ALXA,NASDAQ,Stock,USD,1/4/16,6/21/16
AMIC,NASDAQ,Stock,USD,1/4/16,9/1/16
AMSG,NASDAQ,Stock,USD,1/4/16,12/9/16
AMSGP,NASDAQ,Stock,USD,1/4/16,12/9/16
ANAC,NASDAQ,Stock,USD,1/4/16,6/27/16
ANAD,NASDAQ,Stock,USD,1/4/16,3/16/16
APIC,NASDAQ,Stock,USD,1/4/16,11/11/16
APOL,NASDAQ,Stock,USD,1/4/16,2/9/17
ATML,NASDAQ,Stock,USD,1/4/16,4/12/16
ATNY,NASDAQ,Stock,USD,1/4/16,4/25/16
AVIR,NASDAQ,Stock,USD,1/4/16,2/13/18
AVNU,NASDAQ,Stock,USD,1/4/16,7/8/16
BBLUQ,NASDAQ,Stock,USD,1/4/16,8/2/16
BINDQ,NASDAQ,Stock,USD,1/4/16,10/11/16
BITI,NASDAQ,Stock,USD,1/4/16,6/13/16
BMCH,NASDAQ,Stock,USD,1/4/16,8/11/20
BRCM,NASDAQ,Stock,USD,1/4/16,2/9/16
BVA,NASDAQ,Stock,USD,1/4/16,9/1/16
BYLK,NASDAQ,Stock,USD,1/4/16,5/10/16
CBNJ,NASDAQ,Stock,USD,1/4/16,5/10/16
CDORO,NASDAQ,Stock,USD,1/4/16,4/22/16
CFRXW,NASDAQ,Stock,USD,1/4/16,1/31/17
CHEV,NASDAQ,Stock,USD,1/4/16,5/31/16
CIFC,NASDAQ,Stock,USD,1/4/16,11/22/16
CKEC,NASDAQ,Stock,USD,1/4/16,12/29/16
CNYD,NASDAQ,Stock,USD,1/4/16,7/11/16
COB,NASDAQ,Stock,USD,1/4/16,11/2/16
CPXX,NASDAQ,Stock,USD,1/4/16,7/13/16
CSCD,NASDAQ,Stock,USD,1/4/16,7/5/16
CYNO,NASDAQ,Stock,USD,1/4/16,3/23/17
DFFN,NASDAQ,Stock,USD,1/4/16,8/11/20
DRWIW,NASDAQ,Stock,USD,1/4/16,8/2/16
DSKY,NASDAQ,Stock,USD,1/4/16,9/8/16
EFUT,NASDAQ,Stock,USD,1/4/16,1/12/17
ELRC,NASDAQ,Stock,USD,1/4/16,8/11/16
EMMSP,NASDAQ,Stock,USD,1/4/16,4/11/16
EPIQ,NASDAQ,Stock,USD,1/4/16,10/10/16
EPRS,NASDAQ,Stock,USD,1/4/16,8/11/16
EPSN,NASDAQ,Stock,USD,1/4/16,8/11/20
FCLF,NASDAQ,Stock,USD,1/4/16,9/16/16
FCS,NASDAQ,Stock,USD,1/4/16,9/20/16
FCTY,NASDAQ,Stock,USD,1/4/16,7/5/16
FH,NASDAQ,Stock,USD,1/4/16,1/5/18
FMER,NASDAQ,Stock,USD,1/4/16,8/24/16
FXENP,NASDAQ,Stock,USD,1/4/16,1/14/16
GAI,NASDAQ,Stock,USD,1/4/16,3/22/16
GAINP,NASDAQ,Stock,USD,1/4/16,10/7/16
GGAC,NASDAQ,Stock,USD,1/4/16,8/1/16
GGACR,NASDAQ,Stock,USD,1/4/16,8/1/16
GLDC,NASDAQ,Stock,USD,1/4/16,10/10/16
GOODN,NASDAQ,Stock,USD,1/4/16,8/29/16
GRSHU,NASDAQ,Stock,USD,1/4/16,2/10/20
HEROQ,NASDAQ,Stock,USD,1/4/16,12/12/16
HFFC,NASDAQ,Stock,USD,1/4/16,5/24/16
HMPR,NASDAQ,Stock,USD,1/4/16,8/8/16
HNIN,NASDAQ,Stock,USD,1/4/16,10/3/17
HPTRP,NASDAQ,Stock,USD,1/4/16,2/17/17
HTCH,NASDAQ,Stock,USD,1/4/16,10/6/16
HTWR,NASDAQ,Stock,USD,1/4/16,8/24/16
ININ,NASDAQ,Stock,USD,1/4/16,12/2/16
INPHQ,NASDAQ,Stock,USD,1/4/16,7/6/18
INTLL,NASDAQ,Stock,USD,1/4/16,10/19/16
JAXB,NASDAQ,Stock,USD,1/4/16,3/21/16
JRCCQ,NASDAQ,Stock,USD,1/4/16,3/23/16
JST,NASDAQ,Stock,USD,1/4/16,4/19/16
LIOX,NASDAQ,Stock,USD,1/4/16,3/1/17
LLTC,NASDAQ,Stock,USD,1/4/16,3/20/17
LONE,NASDAQ,Stock,USD,1/4/16,8/11/20
LPHIQ,NASDAQ,Stock,USD,1/4/16,12/19/16
LPSB,NASDAQ,Stock,USD,1/4/16,7/25/16
LSBG,NASDAQ,Stock,USD,1/4/16,1/23/17
MBRG,NASDAQ,Stock,USD,1/4/16,4/10/17
MCOX,NASDAQ,Stock,USD,1/4/16,4/15/16
MCUR,NASDAQ,Stock,USD,1/4/16,1/31/17
MDVN,NASDAQ,Stock,USD,1/4/16,9/29/16
MENT,NASDAQ,Stock,USD,1/4/16,3/31/17
METR,NASDAQ,Stock,USD,1/4/16,2/22/16
MFLX,NASDAQ,Stock,USD,1/4/16,7/28/16
MHLDO,NASDAQ,Stock,USD,1/4/16,9/22/16
MNRK,NASDAQ,Stock,USD,1/4/16,7/5/16
MNSB,NASDAQ,Stock,USD,1/4/16,8/11/20
NBBC,NASDAQ,Stock,USD,1/4/16,3/9/16
NBEV,NASDAQ,Stock,USD,1/4/16,8/11/20
NEWP,NASDAQ,Stock,USD,1/4/16,5/2/16
NILE,NASDAQ,Stock,USD,1/4/16,2/21/17
NOVT,NASDAQ,Stock,USD,1/4/16,8/11/20
NPBC,NASDAQ,Stock,USD,1/4/16,4/12/16
NTK,NASDAQ,Stock,USD,1/4/16,9/1/16
NVSL,NASDAQ,Stock,USD,1/4/16,1/19/16
NWGI,NASDAQ,Stock,USD,1/4/16,8/11/20
ONCYF,NASDAQ,Stock,USD,1/4/16,5/24/18
OPNT,NASDAQ,Stock,USD,1/4/16,8/11/20
OSHC,NASDAQ,Stock,USD,1/4/16,12/8/16
OSM,NASDAQ,Stock,USD,1/4/16,3/22/17
PCBC,NASDAQ,Stock,USD,1/4/16,8/1/18
PLKI,NASDAQ,Stock,USD,1/4/16,3/28/17
PMCS,NASDAQ,Stock,USD,1/4/16,1/25/16
POZN,NASDAQ,Stock,USD,1/4/16,2/16/16
PPIH,NASDAQ,Stock,USD,1/4/16,8/11/20
PSBH,NASDAQ,Stock,USD,1/4/16,1/15/16
PTSX,NASDAQ,Stock,USD,1/4/16,10/12/17
PULB,NASDAQ,Stock,USD,1/4/16,5/9/16
PWAVQ,NASDAQ,Stock,USD,1/4/16,4/11/16
PWX,NASDAQ,Stock,USD,1/4/16,11/2/16
QLGC,NASDAQ,Stock,USD,1/4/16,8/24/16
QUNR,NASDAQ,Stock,USD,1/4/16,3/1/17
RCM,NASDAQ,Stock,USD,1/4/16,8/11/20
REXI,NASDAQ,Stock,USD,1/4/16,9/9/16
RITTW,NASDAQ,Stock,USD,1/4/16,11/23/18
RIVR,NASDAQ,Stock,USD,1/4/16,3/8/16
RLYP,NASDAQ,Stock,USD,1/4/16,9/2/16
RPRXZ,NASDAQ,Stock,USD,1/4/16,2/4/16
RRM,NASDAQ,Stock,USD,1/4/16,7/7/16
SATCQ,NASDAQ,Stock,USD,1/4/16,8/1/16
SCAI,NASDAQ,Stock,USD,1/4/16,4/3/17
SCMR,NASDAQ,Stock,USD,1/4/16,11/30/16
SCNB,NASDAQ,Stock,USD,1/4/16,4/10/17
SEMI,NASDAQ,Stock,USD,1/4/16,12/5/16
SGYPW,NASDAQ,Stock,USD,1/4/16,12/7/16
SKLNU,NASDAQ,Stock,USD,1/4/16,3/8/16
SNOAW,NASDAQ,Stock,USD,1/4/16,1/22/20
SOCB,NASDAQ,Stock,USD,1/4/16,6/24/16
SOHOL,NASDAQ,Stock,USD,1/4/16,10/4/16
STRZA,NASDAQ,Stock,USD,1/4/16,12/16/16
SUNW,NASDAQ,Stock,USD,1/4/16,8/11/20
SWSH,NASDAQ,Stock,USD,1/4/16,6/7/16
SZMK,NASDAQ,Stock,USD,1/4/16,9/28/16
TBRA,NASDAQ,Stock,USD,1/4/16,11/2/16
THTX,NASDAQ,Stock,USD,1/4/16,8/11/20
TINY,NASDAQ,Stock,USD,1/4/16,4/3/17
TRTLW,NASDAQ,Stock,USD,1/4/16,12/27/16
TTHI,NASDAQ,Stock,USD,1/4/16,9/8/16
TUBE,NASDAQ,Stock,USD,1/4/16,12/20/16
TVIA,NASDAQ,Stock,USD,1/4/16,8/10/17
TW,NASDAQ,Stock,USD,1/4/16,1/12/16
UNISQ,NASDAQ,Stock,USD,1/4/16,1/2/18
USMD,NASDAQ,Stock,USD,1/4/16,10/10/16
UTIW,NASDAQ,Stock,USD,1/4/16,2/1/16
VA,NASDAQ,Stock,USD,1/4/16,12/15/16
VASC,NASDAQ,Stock,USD,1/4/16,2/21/17
VELTF,NASDAQ,Stock,USD,1/4/16,4/24/18
VISN,NASDAQ,Stock,USD,1/4/16,3/27/17
VSCP,NASDAQ,Stock,USD,1/4/16,5/12/16
VTSI,NASDAQ,Stock,USD,1/4/16,8/11/20
WGBS,NASDAQ,Stock,USD,1/4/16,3/2/17
WIBC,NASDAQ,Stock,USD,1/4/16,8/8/16
WILN,NASDAQ,Stock,USD,1/4/16,9/18/17
WINT,NASDAQ,Stock,USD,1/4/16,8/11/20
WLRHU,NASDAQ,Stock,USD,1/4/16,6/17/16
WLRHW,NASDAQ,Stock,USD,1/4/16,6/17/16
YCB,NASDAQ,Stock,USD,1/4/16,9/19/16
YDKN,NASDAQ,Stock,USD,1/4/16,3/20/17
YERR,NASDAQ,Stock,USD,1/4/16,2/13/18
WYIGW,NASDAQ,Stock,USD,12/30/15,2/6/18
CCNC,NASDAQ,Stock,USD,12/29/15,8/11/20
WYIG,NASDAQ,Stock,USD,12/29/15,2/6/18
VRAY,NASDAQ,Stock,USD,12/28/15,8/11/20
CCRC,NASDAQ,Stock,USD,12/21/15,8/11/20
STGG,NASDAQ,Stock,USD,12/17/15,4/20/18
RMR,NASDAQ,Stock,USD,12/15/15,8/11/20
LMFAW,NASDAQ,Stock,USD,12/10/15,8/11/20
TEAM,NASDAQ,Stock,USD,12/10/15,8/11/20
ANDA,NASDAQ,Stock,USD,12/8/15,8/11/20
LMFA,NASDAQ,Stock,USD,12/8/15,8/11/20
ANDAR,NASDAQ,Stock,USD,12/7/15,8/11/20
ANDAW,NASDAQ,Stock,USD,12/7/15,8/11/20
MTP,NASDAQ,Stock,USD,12/7/15,8/11/20
OMNT,NASDAQ,Stock,USD,12/3/15,5/24/19
XRDC,NASDAQ,Stock,USD,12/3/15,8/28/17
SHSP,NASDAQ,Stock,USD,12/2/15,8/11/20
TWNK,NASDAQ,Stock,USD,11/30/15,8/11/20
ANDAU,NASDAQ,Stock,USD,11/25/15,8/11/20
ECAC,NASDAQ,Stock,USD,11/25/15,8/17/17
TWNKW,NASDAQ,Stock,USD,11/25/15,8/11/20
ECACR,NASDAQ,Stock,USD,11/24/15,2/21/17
AKTS,NASDAQ,Stock,USD,11/20/15,8/11/20
DLTH,NASDAQ,Stock,USD,11/20/15,8/11/20
KTOV,NASDAQ,Stock,USD,11/20/15,8/11/20
KTOVW,NASDAQ,Stock,USD,11/20/15,8/11/20
AXSM,NASDAQ,Stock,USD,11/19/15,8/11/20
MIME,NASDAQ,Stock,USD,11/19/15,8/11/20
MTCH,NASDAQ,Stock,USD,11/19/15,8/11/20
CERCW,NASDAQ,Stock,USD,11/16/15,10/17/18
CERCZ,NASDAQ,Stock,USD,11/16/15,4/20/17
CERC,NASDAQ,Stock,USD,11/13/15,8/11/20
COYNW,NASDAQ,Stock,USD,11/13/15,9/18/17
MESO,NASDAQ,Stock,USD,11/13/15,8/11/20
AAAP,NASDAQ,Stock,USD,11/11/15,2/20/18
EQBK,NASDAQ,Stock,USD,11/11/15,8/11/20
VYGR,NASDAQ,Stock,USD,11/11/15,8/11/20
WVE,NASDAQ,Stock,USD,11/11/15,8/11/20
PACEW,NASDAQ,Stock,USD,11/10/15,3/20/17
WEB,NASDAQ,Stock,USD,11/10/15,10/11/18
SAUC,NASDAQ,Stock,USD,11/9/15,2/25/20
EDSA,NASDAQ,Stock,USD,11/5/15,8/11/20
KURA,NASDAQ,Stock,USD,11/5/15,8/11/20
PAAC,NASDAQ,Stock,USD,11/5/15,6/16/20
APLP,NASDAQ,Stock,USD,11/4/15,5/7/18
FORK,NASDAQ,Stock,USD,11/4/15,8/11/20
MTBCP,NASDAQ,Stock,USD,11/4/15,8/11/20
PXS,NASDAQ,Stock,USD,11/3/15,8/11/20
ACBI,NASDAQ,Stock,USD,11/2/15,8/11/20
CFCB,NASDAQ,Stock,USD,10/30/15,6/19/17
PAACR,NASDAQ,Stock,USD,10/30/15,6/16/20
PAACW,NASDAQ,Stock,USD,10/30/15,6/16/20
GPAC,NASDAQ,Stock,USD,10/29/15,2/2/18
MYOK,NASDAQ,Stock,USD,10/29/15,8/11/20
WINS,NASDAQ,Stock,USD,10/29/15,8/11/20
BHTG,NASDAQ,Stock,USD,10/28/15,8/11/20
